-0.99014,1.04,-1.0315,1
-0.86694,1.0078,-0.97678,-1
-1.3205,-1.0673,1.0102,1
-1.2377,1.0749,-1.4165,-1
-0.97814,0.94983,1.0321,-1
1.0033,-1.0496,-1.2786,1
0.92803,1.1742,-0.80396,1
0.85782,1.0219,-0.89189,1
-1.0182,-1.0105,1.0601,1
-0.99501,-1.0593,1.032,1
0.97086,-0.98267,-0.38466,1
-0.98052,-0.95235,-1.033,1
-1.0255,0.99062,0.98012,-1
1.0427,-0.99563,-1.0057,-1
-0.96909,-0.98815,-1.6516,-1
-0.99164,1.0009,0.99068,1
-0.9407,0.942,-1.4423,-1
-1.1538,0.36504,-0.91475,1
1.0602,0.68953,1.0733,1
-1.0421,-1.0541,-0.94884,-1
0.98855,1.0112,-1.0773,-1
-0.94453,0.98253,1.0771,-1
1.0773,0.96584,-1.5932,-1
0.99231,-1.0018,-1.0161,1
1.0073,1.0012,-0.99428,-1
-1.1944,-0.9472,-0.39416,1
-1.0035,0.99888,-1.34,1
-1.2367,-0.69476,1.1696,1
-0.80665,-0.93388,-1.4187,1
-0.91648,0.67393,1.2607,-1
1.0474,-0.72967,0.93871,1
0.9992,-0.99567,1.0096,-1
1.137,1.0631,1.0514,-1
-1.049,-0.60688,-1.1949,-1
-0.63352,-0.81749,0.51201,-1
0.99795,1.0363,-0.91442,1
1.0841,-0.9954,-0.89308,-1
-1.1009,0.8253,-0.7736,1
1.0,0.99998,-0.99787,1
-0.99906,-0.96204,-1.0044,-1
1.0089,0.9691,0.96823,-1
-0.99774,0.986,-1.031,1
-0.95246,1.0271,1.0485,1
-0.98198,1.0357,-0.99544,1
-0.99823,1.0154,-1.4138,-1
-1.009,0.97434,0.99077,-1
1.0455,-1.2044,-0.7209,-1
0.9987,0.99328,-0.99201,-1
-0.98164,-1.0114,-0.95005,1
1.0114,-0.97068,-1.0784,-1
-1.0269,1.0279,-1.0098,1
-0.91619,0.9682,-1.2127,-1
-0.89684,0.92616,1.4736,-1
-0.97653,-0.99378,0.9823,1
-0.92537,-1.1498,-0.88109,-1
1.0172,0.98641,1.0479,1
-1.0421,0.81329,-0.92491,-1
0.89809,-1.2078,-1.2956,1
1.016,-0.99361,0.92199,-1
1.0118,1.0666,0.96029,1
-0.93132,1.0995,-1.5931,-1
-1.0307,-1.0114,1.0698,1
1.0105,1.1049,0.90686,1
0.99613,-1.0028,0.98325,1
1.0257,-1.0544,1.002,1
-0.98865,-1.0119,1.0788,1
0.98942,1.0413,-1.0073,1
-0.99987,-0.99987,0.98782,1
-0.77862,-1.0715,-0.87974,-1
1.1864,1.0215,1.2635,-1
-1.1423,1.0135,1.1773,-1
-1.0606,0.99733,1.0284,1
-1.0044,1.0283,-0.97207,1
-0.82189,-1.3865,-0.86793,1
-1.0034,1.0013,-1.5174,-1
1.1675,0.83836,0.59914,-1
1.001,1.0466,-1.0728,1
1.037,0.997,-1.0495,-1
-0.95288,1.064,-1.3086,-1
-1.056,-1.2999,1.1796,1
-0.9718,-1.013,0.77452,-1
-1.0116,1.0094,-1.3218,-1
-1.0028,1.0337,0.97723,1
0.61566,0.80809,1.1304,-1
-1.0538,0.99578,-1.0624,1
0.99116,-1.1227,-1.0177,1
-1.0601,1.0386,-1.0108,-1
1.002,-0.99949,0.97571,1
1.0008,-1.0004,-0.96954,-1
-1.2815,-1.1566,1.5558,-1
-0.75236,0.86925,1.6222,-1
-1.0196,-1.1191,-0.91491,1
1.0166,1.0082,-1.0118,1
0.99216,-0.95531,-0.94677,1
1.0144,-0.9459,1.0655,-1
-0.99647,0.99844,-0.99717,1
-0.81549,-0.95004,-1.2497,1
0.92748,0.95899,1.017,-1
0.95723,-0.54962,1.4237,-1
0.88185,-0.89767,0.8383,-1
0.99937,-0.99891,-1.0023,1
-1.3732,1.222,1.1236,1
0.66146,1.0125,-1.0445,1
1.0021,-1.0051,-1.0175,-1
0.98306,0.95986,-0.99264,1
0.93846,-0.96213,-1.0647,1
-1.0663,1.0475,-0.81996,-1
-0.83241,-0.69348,0.76697,1
-0.99961,-0.99825,-1.0004,-1
-1.0245,-0.97993,0.97947,-1
-1.1702,1.0356,-1.262,1
-0.77557,0.84851,0.94273,1
-0.96712,1.0096,1.0055,-1
0.83531,0.80218,0.35179,1
0.99874,-1.0097,-1.0604,1
-1.0004,0.99974,-1.2448,-1
0.98807,1.0612,1.0168,1
1.0156,-1.0264,-1.0154,-1
-1.1361,-0.78025,0.95853,-1
0.99416,-1.0124,0.98247,1
0.99149,1.0059,0.99377,1
0.81518,0.8158,-0.8498,-1
1.249,1.1454,0.88865,1
-1.0827,1.0542,0.92956,1
-1.2643,-0.84628,-0.84208,-1
-0.98219,-1.2062,-0.65492,-1
0.69042,0.6327,0.50109,1
1.4223,0.81103,0.96906,-1
-1.0701,-1.2231,-0.66223,1
-0.9957,-0.98818,1.0341,-1
1.0293,0.98508,-0.93287,1
1.141,-1.1542,1.2154,-1
-1.0019,0.99656,0.94221,-1
-1.0653,-1.0008,1.0094,1
1.0016,1.0001,1.0008,-1
1.3324,0.90354,-0.8642,-1
-1.071,-1.0218,-1.0504,1
0.88549,0.96188,-1.3355,-1
-1.0953,-0.93768,-1.356,1
1.1655,-0.9707,1.6763,1
-0.88348,-1.2583,-1.0488,1
1.4402,0.74717,0.8844,1
0.9997,-1.0005,1.0079,-1
0.97136,-0.97094,0.99625,1
-0.99097,-1.0348,1.0691,1
1.0579,-0.94462,1.0461,-1
-1.1886,0.82292,0.85999,-1
-0.57514,0.83753,1.1287,1
-1.0368,-1.0229,-1.0052,1
-1.0053,0.95492,1.0018,1
-1.0787,-0.83372,1.3719,1
-1.0114,1.0539,-0.97958,-1
0.87272,0.97388,-0.56757,1
0.94802,0.95015,-0.96998,-1
1.1355,-1.3272,0.82571,1
-1.2997,1.0175,1.2732,-1
-1.0059,0.99827,-1.0156,1
-0.96378,-1.125,1.109,1
0.99721,-0.95888,0.98147,1
-0.96253,1.0086,0.98192,1
1.001,-0.99687,1.0025,1
-1.2377,0.95537,-0.85258,-1
1.002,-0.99323,-1.0017,-1
-1.0016,-0.99793,-1.0019,1
-1.002,-0.99502,1.0773,1
-1.1799,-1.0691,0.87009,1
-0.94311,-1.2772,0.36548,1
1.0054,1.0079,1.1057,-1
1.0001,-1.0006,0.99947,1
-1.1785,-0.35833,-0.89394,-1
0.97814,-0.98924,1.016,1
1.2691,1.1687,0.77586,-1
0.94173,-1.2955,-0.6114,-1
0.98879,-0.98771,1.0543,1
-0.97561,-1.0044,0.94742,1
1.0557,1.0379,-1.014,-1
0.99566,-0.99632,1.0032,-1
-1.2807,-0.89667,1.5098,1
-1.0614,0.95121,-0.98719,1
-1.0057,0.98063,-1.2151,-1
0.9913,0.98429,-1.0055,-1
0.98297,1.016,-0.99322,-1
-1.1331,-1.5819,-1.3186,1
-1.0685,-1.0037,-1.2216,-1
-0.96575,-1.0087,0.79284,-1
-0.89499,-1.0362,-1.0678,1
0.96932,1.1281,-1.4465,1
1.002,1.0036,-0.98732,1
1.0008,0.99486,0.96086,-1
1.1604,-1.056,-1.0571,1
-1.2423,-0.91644,-1.0479,1
-1.0021,-1.017,-0.67805,-1
-1.0044,0.85517,0.55966,1
-0.96363,-0.98204,-1.137,1
-0.95843,0.99864,-0.93018,-1
0.98507,1.0595,-0.94302,-1
1.0017,-0.99817,1.0116,-1
-1.0125,1.0138,0.96068,-1
1.0094,1.0041,1.0107,-1
-1.0016,1.0165,1.0558,-1
-0.85856,0.80283,1.066,1
1.0482,0.70537,1.3244,-1
0.92617,0.92137,1.0653,-1
-0.97522,0.963,1.077,1
0.95456,-0.90607,0.93243,-1
-1.0086,0.99198,-1.0138,1
1.0671,1.1327,-0.83589,1
-0.92196,1.0558,0.97867,1
0.91885,-1.0514,0.7815,1
0.99646,-1.0234,-0.99295,1
-0.91003,-1.4295,-0.88733,1
-0.75141,-0.61486,1.1837,-1
-0.98552,0.92687,-1.2225,1
1.0123,1.007,0.95623,1
-0.99654,-0.78834,0.7741,-1
0.99414,-1.0214,1.0726,1
-0.99075,0.9995,-0.99993,1
0.95161,0.95146,0.91378,1
-0.97063,-0.99169,0.99028,-1
1.0001,1.0001,-1.0002,-1
-1.0071,-1.0021,1.0061,1
-1.0799,-1.242,-0.38697,-1
0.99388,1.1103,-0.73995,1
-1.0127,1.035,-1.0506,-1
0.90589,1.1617,0.69501,1
1.0289,-0.99195,1.0121,1
0.86279,-1.0088,-0.71678,-1
-1.0009,0.98871,0.58962,1
-1.0839,0.99936,1.2062,1
-1.0173,-0.98885,1.0236,1
1.1411,0.55004,1.1535,1
-1.0693,0.80043,0.94137,1
-0.99827,0.99425,-0.93392,1
-0.87652,-1.1538,-0.72648,-1
-0.99599,0.9931,1.0913,-1
-1.1715,1.212,-1.2442,1
-1.0413,1.0425,-0.99205,-1
-1.0341,1.0022,-0.96124,1
-1.2236,0.70394,1.151,1
1.0466,-1.041,-1.0532,1
1.0031,-0.9997,1.0072,1
1.0291,1.064,0.95867,1
0.97068,-1.0106,0.67013,1
-1.184,1.0003,0.7959,1
1.0011,1.0021,-1.0141,1
-0.92112,-1.0575,-0.94812,1
-1.0753,1.2055,-1.0764,1
0.94853,0.99302,-1.0242,1
0.98829,-1.0464,-1.033,-1
0.99159,1.0036,1.066,1
0.99163,0.99698,1.0171,1
-0.68137,-1.236,1.0946,-1
0.98607,-1.0231,0.72902,-1
-0.94866,-1.0221,-0.97266,1
0.99597,1.0135,-1.006,1
-1.2994,-1.3589,-0.92226,-1
1.0329,0.97773,-0.77986,-1
1.0416,-1.1156,1.2666,-1
-1.357,0.97589,-1.0925,-1
-1.3886,-1.2244,1.1954,1
-1.023,-1.0415,-0.97715,1
-1.1088,-0.86114,0.96131,-1
-0.64012,-0.84683,-1.1296,1
1.1773,0.64202,-0.80308,1
-0.97627,-1.0065,0.97991,-1
-1.0659,-1.0634,1.0433,1
-1.0237,-0.86674,1.0894,-1
-0.72873,1.0193,1.3023,1
-1.0213,-0.98813,-1.0294,1
-0.97873,1.0508,-0.57175,1
-1.0575,-1.0455,0.81936,-1
-1.0227,1.0124,-0.9252,1
-0.97707,-0.85783,-1.4873,-1
0.69369,0.86162,1.0383,-1
0.98251,-1.0073,-1.0342,1
-1.033,1.0203,0.97635,-1
1.2048,-0.91038,0.73458,-1
-0.65459,-0.95077,1.1956,-1
-0.99166,-0.97707,-0.92877,1
1.3527,-1.048,-0.76321,1
1.047,-1.011,-1.6846,1
1.0008,-0.99868,0.98895,-1
-1.0231,0.97775,1.0076,1
-1.0013,1.0003,-1.5833,1
0.99486,-0.95895,0.59472,-1
1.0723,-0.9621,0.99339,-1
-0.93286,-1.1049,0.77736,1
-1.0904,-0.7846,-1.2225,1
-0.97024,0.9249,1.0047,-1
1.1656,-0.74993,0.42879,-1
1.0257,-0.99888,-0.98649,-1
-0.96576,1.0155,1.2594,-1
-1.2423,-0.70437,-1.2909,1
0.56729,1.3089,0.59833,-1
1.0405,-0.99339,-0.94506,1
1.0307,-0.9967,-0.94063,1
-0.96261,-0.83529,1.2047,1
-1.0002,1.0066,-1.0318,1
-1.1391,-0.88259,0.55615,-1
-1.4258,0.87733,-0.92983,-1
0.61974,1.2893,1.06,1
1.0136,1.0654,-0.89568,-1
1.0019,-1.0058,-1.0726,1
-1.0383,-1.0173,-0.76789,-1
1.1095,0.94227,-1.1829,-1
0.95006,0.99745,1.0261,1
-0.95998,1.0058,1.0308,1
-1.1511,0.99894,-0.49102,-1
-0.96647,-0.97471,-1.0793,1
0.78767,0.98669,-0.78169,1
-0.82259,-0.81378,1.17,1
-0.89905,-0.83928,-0.5816,1
-0.98721,0.98242,-1.1773,1
1.1335,1.26,-1.229,-1
1.0109,0.93479,-1.0361,-1
1.0054,-1.0032,0.91988,1
1.0038,-1.0045,-0.99907,1
-0.99779,1.0002,1.045,1
-0.98581,1.0563,-0.94009,1
0.92591,1.195,1.2154,1
-1.0426,-0.70514,0.78044,1
-1.1514,-0.85607,0.92975,1
-0.91929,-1.2333,0.4501,-1
1.0612,-1.0518,1.0251,-1
-1.0231,1.0797,-0.81899,-1
0.99719,0.99718,0.67365,1
0.99442,-0.98744,-0.99744,1
1.0322,-0.93898,-0.97918,-1
0.97318,-1.0284,0.52016,1
0.97866,-0.98053,0.98361,1
0.77254,-1.1175,1.307,-1
0.99606,0.99865,-0.9788,1
1.0653,-0.97509,0.8713,-1
-0.99972,-1.0004,0.99886,1
0.99433,-0.99192,0.98806,1
1.0013,-1.0,-0.99427,1
-0.91578,0.96953,-0.90779,-1
0.78542,1.0964,0.68208,1
-0.86274,-0.93494,0.89708,-1
1.2518,1.0436,-1.0285,1
1.0019,0.98954,-0.98008,1
-1.0009,1.041,1.0262,1
1.2092,0.97567,1.0221,-1
1.0689,1.0588,-1.0399,1
1.0001,0.9998,0.99975,1
-0.98452,1.0868,0.9575,1
1.1472,-1.0502,-0.43436,-1
0.99856,-1.0031,0.95331,-1
-1.1689,-1.056,0.91973,-1
0.93661,-0.95674,0.93927,1
0.72854,1.229,0.79112,1
-1.0366,0.9756,1.239,1
1.0167,1.0039,1.1213,1
-1.1425,1.1411,-1.2551,1
-1.0423,1.0526,1.0439,1
-1.1698,1.2526,-0.90265,-1
1.0999,-1.0433,-1.0824,1
-1.0443,1.157,1.3188,1
1.0346,-0.95867,-0.93041,1
0.97099,0.83996,-0.77667,1
1.2445,1.1632,1.0408,1
-1.0352,1.0287,1.1215,1
-1.1684,0.95669,0.79502,1
0.5519,0.80691,1.1975,-1
0.97695,-0.97104,-1.0529,-1
0.76229,-0.8982,-1.0919,-1
0.97945,-0.98331,-1.0147,-1
-0.92481,1.1234,0.44428,-1
0.99638,1.0119,-1.0114,1
0.93784,1.1091,1.0659,1
-0.97433,1.0222,-0.93848,1
1.0133,-1.0094,1.0212,1
-1.041,1.0069,-0.91006,-1
-0.97797,-0.97148,0.98387,1
-0.55791,0.8305,-1.2828,-1
-1.1848,0.86782,1.0666,1
1.0039,0.98917,-0.94808,-1
0.92095,1.0287,-1.0364,-1
-1.0245,-0.98004,-1.0527,1
0.94684,-1.02,1.463,1
1.0549,-0.48251,-0.98698,1
1.0539,-1.266,-0.75554,1
-1.0275,0.98715,-1.0005,1
-1.1889,-1.1454,-0.81605,1
-0.86734,1.0622,0.94918,1
0.9901,0.99129,1.0172,-1
-0.9863,0.98988,0.97275,1
-1.0347,-1.031,0.96019,1
0.98951,0.95057,-0.91642,-1
1.0366,-0.95774,0.96891,-1
-0.83683,1.148,1.239,-1
-0.96542,-0.8692,-0.77769,-1
-1.0269,1.0129,-1.0322,-1
1.0046,1.0015,-0.99153,1
-0.79639,-0.99665,-0.90522,1
-1.1321,0.93647,1.1447,-1
0.98786,-0.98829,-0.99786,1
-1.1582,-0.96633,-0.99889,1
-1.1015,0.92972,-1.0807,1
1.0473,1.1219,-0.36772,1
1.0952,1.1315,0.96498,1
0.99949,-1.0007,-0.91839,1
1.0626,-0.97713,1.0612,-1
1.0351,-1.159,0.95142,1
1.0429,0.90044,-1.209,1
-0.97783,-1.0332,-0.92548,1
0.97515,0.97617,-0.91992,1
-1.0022,-1.0004,1.0008,1
-0.99816,0.99378,0.98382,1
1.0276,-1.032,0.93569,-1
-1.0009,1.0033,-0.99624,-1
-1.3037,1.2381,-0.68301,1
0.807,0.85307,0.74575,1
-1.239,0.80534,0.71624,1
1.359,-1.3795,-1.1494,1
0.78432,0.993,-1.3262,1
1.0157,1.0539,1.0175,1
1.1255,-0.94104,-0.70675,1
1.4112,0.94583,0.82532,1
-0.74978,0.78099,0.64548,1
0.99989,-1.0001,-0.99377,1
-0.99802,1.0001,-0.97656,-1
1.0648,0.87275,0.9525,1
1.0099,1.0404,1.3262,-1
0.98202,-1.0767,1.054,-1
-1.0838,-1.2124,1.0309,-1
0.99998,-1.0001,1.0002,1
1.0085,0.94786,-0.95658,1
-1.0002,1.002,0.94437,-1
-1.1891,1.0422,-0.87706,-1
-1.1749,0.62654,0.9027,1
1.0001,-0.99953,-1.0038,1
1.388,-0.68041,-0.77814,1
0.55251,0.91819,1.4305,1
0.96253,0.70925,-0.63263,-1
-0.98767,1.0092,-1.005,1
-1.0102,0.9678,0.63625,-1
0.93064,1.0195,-0.95702,-1
-0.91304,-0.42319,-0.82102,-1
1.0144,1.002,1.1651,-1
-1.0361,-0.91725,-1.1641,1
1.0115,0.9895,-0.90467,-1
0.95843,0.73345,1.0289,1
0.94677,-1.0243,-1.0034,1
-0.9969,0.99829,-0.99894,1
-0.94159,-0.93991,-1.3331,-1
1.0117,1.0235,1.0071,-1
1.0,-1.0078,1.0082,1
1.0082,1.0013,1.2096,-1
-1.0417,-0.92057,-0.97542,1
-1.0414,-0.92457,1.0419,1
1.413,-0.63357,0.97127,-1
-0.97007,-0.93774,-0.93816,1
1.0074,-1.0398,0.80556,1
0.44992,-0.59507,1.117,1
0.8202,-0.95301,1.3104,1
-1.0064,-0.99689,1.006,1
0.94348,0.945,1.0846,1
1.0001,0.99993,-0.99984,1
1.0121,-0.98862,0.80491,-1
-0.99998,-1.0,0.97513,1
-1.0064,-0.9726,0.99816,-1
-1.0668,-1.1771,1.0696,1
-1.1334,-1.094,0.68642,-1
0.96298,0.89531,-1.2666,1
-0.64477,-0.935,0.76845,-1
-0.88757,0.93853,0.80982,-1
0.93235,-1.0843,-0.38695,1
0.96143,-1.0127,-1.0331,-1
-0.99506,-0.99806,-1.0089,1
-1.0012,0.9999,-0.91426,-1
-0.77147,1.0033,0.85346,1
-0.80359,0.90473,0.8377,1
0.9959,-0.99461,0.99987,1
1.0905,0.9603,-0.99109,1
-1.0786,-1.0271,-1.6258,1
-0.92462,0.94514,-0.60176,1
0.96929,0.96953,1.0715,1
-0.9308,1.2823,0.88555,-1
-0.9713,-1.0779,1.0586,1
-1.1147,-0.84847,1.1106,1
0.77833,0.86796,1.181,-1
1.0303,-1.2641,1.3814,-1
1.0619,-1.2333,0.40295,-1
-0.98387,0.98624,-1.0241,1
-0.99083,1.0339,0.98809,1
-0.96679,-1.001,-1.0067,1
-0.99636,1.0019,0.98887,-1
-1.0131,-0.98937,-0.99754,1
-0.95176,1.2729,1.1012,1
1.0165,1.0041,-1.0527,1
-0.91565,1.2676,-0.6502,-1
1.1222,-0.9941,0.98188,1
1.0284,-0.9627,-0.98868,1
0.94537,0.88116,-1.3689,1
1.0001,-1.0004,0.99237,-1
0.91326,1.007,-0.86704,1
0.76803,-1.0475,1.2596,1
0.98035,-0.97451,-1.4649,1
0.81716,-1.3555,1.0876,1
-1.3662,0.96626,-0.58785,1
-0.99893,-0.91454,-1.3159,-1
-0.91747,-1.0033,-0.98787,1
1.0507,-0.96297,1.0583,-1
-0.95135,0.96326,-0.92625,1
-0.96895,0.99103,-1.0134,1
1.0108,1.0282,-0.87315,1
-1.0198,-0.9745,1.0135,-1
-0.99934,0.9998,1.0008,-1
1.0528,-0.99885,-1.0334,1
-0.99304,-0.98842,-0.93275,1
0.84034,1.2588,-0.6149,1
-1.0815,1.0427,-1.039,-1
-1.1691,-1.0916,-1.3069,1
0.92405,-1.045,0.70824,-1
-0.99705,1.0003,1.0017,1
-0.94115,-1.0897,0.70301,1
-0.94615,-1.0241,-0.99425,-1
0.95277,0.77113,0.88916,1
-0.97193,0.90326,-1.5359,-1
0.88013,-1.0179,-0.96909,1
1.0044,1.0022,1.0122,1
-0.99548,-1.0092,1.0127,-1
0.97129,-0.99642,0.9815,-1
-1.0029,-1.001,0.97288,1
0.97711,1.0192,-1.0545,-1
-1.2662,-1.0491,0.5576,-1
-1.0281,1.0437,0.99398,-1
0.99997,-0.92952,0.99435,1
-1.0089,-1.0004,0.99819,-1
-1.0094,-0.98048,0.99461,-1
-0.97738,-1.0391,0.9443,1
1.5051,-0.91775,0.71269,-1
-1.0128,1.0007,1.0171,1
-0.76188,-0.89276,1.0564,1
-1.1703,1.0911,-0.93587,-1
1.075,0.92549,1.1679,1
-0.93174,0.96273,-1.5037,1
-0.999,-0.99277,0.77601,-1
0.98841,0.98371,0.98159,-1
1.0009,-1.0045,0.99258,1
1.0639,1.0752,1.1188,1
1.0337,-1.0207,-1.0218,1
-1.4764,1.292,-1.0936,1
-1.0498,-1.1078,-1.0617,1
-0.80796,-1.2682,1.208,1
0.98447,-0.97345,1.0104,-1
-0.88671,-1.1089,-0.64121,1
-1.0653,1.1067,-0.93844,1
1.3772,-0.81705,-1.1972,-1
1.0301,-0.98906,-0.9612,-1
1.0208,1.0157,-0.909,-1
1.0113,0.99186,-0.94406,1
-1.025,-0.97881,1.2405,-1
0.99967,-1.0004,-0.99989,1
1.0051,-1.0016,-0.99484,-1
1.0057,1.0032,1.0836,1
0.91887,0.9016,0.91664,-1
0.74318,0.91158,0.98048,1
1.1035,-0.74833,-1.2588,-1
-0.7342,1.1454,1.1833,1
-1.0275,-0.95301,1.0249,-1
0.94257,1.107,0.83852,1
-0.88231,-0.7024,0.99097,1
1.0001,-0.99888,-0.99282,1
0.9931,1.0194,0.86155,1
1.0856,1.1156,-1.4652,-1
-1.3215,1.2782,0.57751,1
1.1766,1.0975,1.034,-1
0.5808,-0.87467,-1.2033,1
-0.93364,1.1279,1.2727,1
0.99718,-0.99863,-0.91315,1
1.0104,1.0094,-1.0015,1
-1.1575,0.98583,1.1789,1
0.78012,0.95452,-0.96812,1
-1.1252,1.117,-0.82975,-1
-0.87743,-0.81626,-0.67737,1
-1.0021,-0.58585,0.72594,1
1.0426,0.99586,0.69146,1
-1.0457,-0.99654,1.0005,-1
-0.99957,-0.92924,1.154,1
-1.0052,-1.0032,-1.0051,1
-0.85733,-0.77909,-1.31,-1
1.0081,0.99767,0.99276,1
0.74705,-1.123,-0.58948,1
-1.0354,-1.0611,-0.99977,1
-1.0096,1.0039,1.0015,-1
0.823,-0.6693,-1.2893,-1
-1.4301,-0.90958,0.83185,1
0.987,-0.99987,-0.97789,1
0.96543,-1.013,1.0637,-1
-0.91811,1.0132,-0.95912,-1
0.95122,-1.0071,1.0399,1
-1.0001,-1.0001,0.95295,-1
0.96477,-0.92131,0.98573,-1
-1.0185,0.96933,1.0511,1
1.1038,-1.0091,0.53913,1
1.0065,0.913,0.78356,1
-0.56072,-1.3,-1.2212,1
-1.0858,1.1864,1.1925,-1
-0.92079,1.0461,-1.1218,1
-0.9192,1.5134,-0.92262,-1
-1.0108,-1.1761,0.56862,1
-1.5977,1.2971,1.1476,1
1.0053,0.99837,0.99796,1
0.99665,-1.0056,0.99124,1
0.95825,0.99517,0.94355,-1
-0.99981,-0.93734,1.0255,-1
-0.95377,-0.97514,1.0205,-1
0.85907,-0.87539,-0.60683,1
-0.99957,0.99501,1.0662,1
-0.97261,1.0118,1.0364,-1
-0.88136,-0.90265,1.5987,-1
1.0393,1.1559,0.811,-1
-0.98054,0.98983,-0.94415,1
0.92746,0.79154,1.1392,1
-0.73412,-1.1004,0.85892,1
